back_team,countrie,datetime,event_link,home_team,status,timestamp
Inter,Europa - Liga Europa,19/03/20 11:55:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/getafe/internazionale/3240280,Getafe,Adiado,1584629700
LASK,Europa - Liga Europa,19/03/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/manchester-united/linz/3240286,Man Utd,Adiado,1584637200
Tigre,América do Sul - Copa Libertadores da América,19/03/20 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/guarani-asuncion/tigre/3194960,Guaraní,Adiado,1584644400
Flamengo,América do Sul - Copa Libertadores da América,19/03/20 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/independiente-del-valle/flamengo/3194894,Ind del Valle,Adiado,1584651600
Junior,América do Sul - Copa Libertadores da América,19/03/20 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/barcelona-guayaquil/junior-barranquilla/3194929,Barcelona,Adiado,1584651600
West Ham,Inglaterra - Barclays Premier League,19/03/20 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/tottenham/west-ham/3029381,Tottenham,Adiado,1584651600
Olympiakos,Europa - Liga Europa,19/03/20 11:55:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/wolverhampton/olympiakos/3240273,Wolverhampton,Adiado,1584629700
Rangers,Europa - Liga Europa,19/03/20 11:55:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/bayer-leverkusen/rangers/3240276,Leverkusen,Adiado,1584629700
Wolfsburg,Europa - Liga Europa,19/03/20 11:55:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/shakhtar-donetsk/wolfsburg/3240278,Shakhtar D,Adiado,1584629700
Başakşehir,Europa - Liga Europa,19/03/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/kobenhavn/istanbul-bb/3240271,København,Adiado,1584637200
Sevilla,Europa - Liga Europa,19/03/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/roma/sevilla/3240282,Roma,Adiado,1584637200
Frankfurt,Europa - Liga Europa,19/03/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-europa/basel/eintracht-frankfurt/3240284,Basileia,Adiado,1584637200
Ferroviária,Brasil - Copa do Brasil,19/03/20 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/america-mineiro/ferroviaria/3244833,América MG,Adiado,1584645300
Ponte Preta,Brasil - Copa do Brasil,19/03/20 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/afogados/ponte-preta/3244830,Afogados,Adiado,1584648000
Atlético GO,Brasil - Copa do Brasil,19/03/20 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/ec-sao-jose/atletico-go/3244829,EC São José,Adiado,1584649800
Figueirense,Brasil - Copa do Brasil,19/03/20 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/fluminense/figueirense/3244825,Fluminense,Adiado,1584653400
Everton,Chile - Primera Division,19/03/20 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/palestino/everton/3219172,Palestino,Adiado,1584639000
Española,Chile - Primera Division,19/03/20 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/univ-de-concepcion/union-espanola/3219169,Uni Concepción,Adiado,1584648000
Almirante Br,Argentina - Copa Argentina,19/03/20 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/copa-argentina/defensores-de-belgrano/almirante-brown/3245861,Defensores Bel,Adiado,1584640800
Ismaily,Egito - Premier League,19/03/20 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/egito/premier-league/el-masry-club/ismaily-sc/3172438,Masry,Adiado,1584619200
Makasa,Egito - Premier League,19/03/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/egito/premier-league/zamalek/misr-lel-makasa/3172437,Zamalek,Adiado,1584628200
Leones,México - Primera A,19/03/20 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-a/coras-de-tepic/universidad-guadalajara/3209304,Tepic,Adiado,1584651600
Banga,Lituânia - A Lyga,19/03/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/lituania/a-lyga/trakai/banga/3240068,Trakai,Adiado,1584628200
Montenegro,Mundo - Amistoso,19/03/20 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistoso/arabia-saudita/montenegro/3198844,Arábia Saudita,,1584651600
Zimbábue,Mundo - Amistoso,19/03/20 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistoso/zambia/zimbabue/3237455,Zâmbia,,1584651600
Sudão,Mundo - Amistoso,19/03/20 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistoso/togo/sudao/3244981,Togo,,1584651600
