back_team,countrie,datetime,event_link,home_team,status,timestamp
Bournemouth,Inglaterra - Barclays Premier League,01/12/18 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/manchester-city/bournemouth/2795407,Man City,Terminado,1543669200
Man Utd,Inglaterra - Barclays Premier League,01/12/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/southampton/manchester-united/2795409,Southampton,Terminado,1543678200
Valência,Espanha - Primera Division,01/12/18 14:45:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/real-madrid/valencia/2857154,Real Madrid,Terminado,1543686300
Freiburg,Alemanha - Bundesliga,01/12/18 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/borussia-dortmund/freiburg/2811018,Dortmund,Terminado,1543667400
Bayern München,Alemanha - Bundesliga,01/12/18 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/werder-bremen/bayern-munique/2811022,Bremen,Terminado,1543667400
Feirense,Portugal - Liga Sagres,01/12/18 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/benfica/feirense/2826000,Benfica,Terminado,1543680000
Montpellier,França - Ligue 1,01/12/18 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/monaco/montpellier/2792361,Monaco,Terminado,1543683600
Juventus,Itália - Serie A TIM,01/12/18 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/fiorentina/juventus/2863889,Fiorentina,Terminado,1543676400
Botafogo,Brasil - Brasileirão Série A,01/12/18 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/botafogo/2729607,Atlético MG,Terminado,1543690800
Atlético PR,Brasil - Brasileirão Série A,01/12/18 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/atletico-pr/2729612,Flamengo,Terminado,1543690800
