back_team,countrie,datetime,event_link,home_team,status,timestamp
Fortaleza,Brasil - Brasileirão Série A,05/10/19 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/fortaleza/2989140,São Paulo,Terminado,1570294800
Santos,Brasil - Brasileirão Série A,05/10/19 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/santos/2989141,Vasco,Terminado,1570294800
Corinthians,Brasil - Brasileirão Série A,05/10/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/corinthians/2989136,Grêmio,Terminado,1570302000
Leicester,Inglaterra - Barclays Premier League,05/10/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/liverpool/leicester-city/3029146,Liverpool,Terminado,1570273200
Granada,Espanha - Primera Division,05/10/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/real-madrid/granada/3058886,Real Madrid,Terminado,1570273200
Hoffenheim,Alemanha - Bundesliga,05/10/19 07:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/bayern-munique/hoffenheim/3047074,Bayern München,Terminado,1570271400
Dortmund,Alemanha - Bundesliga,05/10/19 07:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/freiburg/borussia-dortmund/3047080,Freiburg,Terminado,1570271400
Angers,França - Ligue 1,05/10/19 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/paris-saint-germain/angers/3030632,PSG,Terminado,1570278600
Monaco,França - Ligue 1,05/10/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/montpellier/monaco/3030630,Montpellier,Terminado,1570287600
Milan,Itália - Serie A TIM,05/10/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/genoa/milan/3111764,Genoa,Terminado,1570290300
Atlético PR,Brasil - Brasileirão Série A,05/10/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/atletico-pr/2989144,Bahia,Terminado,1570302000
Internacional,Brasil - Brasileirão Série A,05/10/19 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/internacional/2989137,Cruzeiro,Terminado,1570309200
Ponte Preta,Brasil - Série B,05/10/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/botafogo-sp/ponte-preta/2988125,Botafogo SP,Terminado,1570273200
Coritiba,Brasil - Série B,05/10/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/parana-clube/coritiba/2988128,Paraná,Terminado,1570293000
Brasil Pelotas,Brasil - Série B,05/10/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/operario-pr/brasil-de-pelotas/2988129,Operário,Terminado,1570302000
Londrina,Brasil - Série B,05/10/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/cuiaba/londrina/2988133,Cuiabá,Terminado,1570302000
Arsenal,Argentina - Campeonato Argentino,05/10/19 10:15:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/argentinos-juniors/arsenal-de-sarandi/3070418,Arg Juniors,Terminado,1570281300
Gimn La Plata,Argentina - Campeonato Argentino,05/10/19 10:15:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/godoy-cruz/gimnasia-y-esgrima/3070426,Godoy Cruz,Terminado,1570281300
Córdoba SdE,Argentina - Campeonato Argentino,05/10/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/san-lorenzo/central-cordoba-sde/3070416,San Lorenzo,Terminado,1570289400
Huracán,Argentina - Campeonato Argentino,05/10/19 14:45:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/estudiantes-de-la-plata/huracan/3070420,Estudiantes,Terminado,1570297500
Aldosivi,Argentina - Campeonato Argentino,05/10/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/racing/aldosivi/3070419,Racing,Terminado,1570305600
Veracruz,México - Primera Division,05/10/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/leon/veracruz/3041067,León,Terminado,1570302000
América,México - Primera Division,05/10/19 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/cruz-azul/america-mexico/3041068,Cruz Azul,Terminado,1570309200
Santos Laguna,México - Primera Division,05/10/19 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/tigres/santos-laguna/3041069,Tigres,Terminado,1570309200
Pumas,México - Primera Division,05/10/19 20:05:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/chivas-de-guadalajara/pumas/3041070,Guadalajara,Terminado,1570316700
Atlas,México - Primera Division,05/10/19 20:06:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/tijuana/atlas/3041066,Tijuana,Terminado,1570316760
Tottenham,Inglaterra - Barclays Premier League,05/10/19 05:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/brighton-hove-albion/tottenham/3029144,Brighton,Terminado,1570264200
Everton,Inglaterra - Barclays Premier League,05/10/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/burnley/everton/3029145,Burnley,Terminado,1570273200
Aston Villa,Inglaterra - Barclays Premier League,05/10/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/norwich-city/aston-villa/3029149,Norwich,Terminado,1570273200
Sheff Utd,Inglaterra - Barclays Premier League,05/10/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/watford/sheffield-united/3029151,Watford,Terminado,1570273200
Crystal Palace,Inglaterra - Barclays Premier League,05/10/19 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/west-ham/crystal-palace/3029152,West Ham,Terminado,1570282200
Levante,Espanha - Primera Division,05/10/19 05:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/leganes/levante/3058883,Leganés,Terminado,1570262400
Alavés,Espanha - Primera Division,05/10/19 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/valencia/alaves/3058888,Valência,Terminado,1570282200
Villarreal,Espanha - Primera Division,05/10/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/osasuna/villarreal/3058885,Osasuna,Terminado,1570291200
Leipzig,Alemanha - Bundesliga,05/10/19 07:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/bayer-leverkusen/rb-leipzig/3047075,Leverkusen,Terminado,1570271400
Mainz 05,Alemanha - Bundesliga,05/10/19 07:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/paderborn/mainz/3047082,Paderborn,Terminado,1570271400
Köln,Alemanha - Bundesliga,05/10/19 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/schalke-04/colonia/3047081,Schalke 04,Terminado,1570282200
Tondela,Portugal - Liga Sagres,05/10/19 08:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/desportivo-aves/tondela/3064718,Aves,Terminado,1570275000
Strasbourg,França - Ligue 1,05/10/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/dijon/strasbourg/3030628,Dijon,Terminado,1570287600
Bordeaux,França - Ligue 1,05/10/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/toulouse/bordeaux/3030633,Toulouse,Terminado,1570287600
