back_team,countrie,datetime,event_link,home_team,status,timestamp
Haiti,Mundo - Amistoso,29/05/18 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistoso/argentina/haiti/2785965,Argentina,Terminado,1527624000
Figueirense,Brasil - Série B,29/05/18 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/sao-bento/figueirense/2731092,São Bento,Terminado,1527621300
Coritiba,Brasil - Série B,29/05/18 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/londrina/coritiba/2731099,Londrina,Terminado,1527629400
Cajamarca,Peru - Primera Division,29/05/18 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/peru/primera-division/ayacucho/utc-cajamarca/2716413,Ayacucho,Terminado,1527613200
Tvååker,Suécia - Svenska Cupen,29/05/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/svenska-cupen/lindome/tvaaker/2786777,Lindome,Terminado,1527602400
Haninge,Suécia - Svenska Cupen,29/05/18 11:45:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/svenska-cupen/brottby/haninge/2784558,Brottby,Terminado,1527605100
Nacional,Colômbia - Primera División,29/05/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/atletico-huila/nacional-de-medellin/2788159,Huila,Terminado,1527630300
SJK,Finlândia - Veikkausliiga,29/05/18 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/finlandia/veikkausliiga/helsinki/sjk/2717554,HJK,Terminado,1527597000
Ullensaker,Noruega - Adeccoligaen,29/05/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/noruega/adeccoligaen/kongsvinger/ullensaker-kisa/2705904,Kongsvinger,Terminado,1527602400
Nacional,Paraguai - Division Profesional,29/05/18 17:40:00,https://www.academiadasapostasbrasil.com/stats/match/paraguai/division-profesional/deportivo-capiata/nacional-asuncion/2704407,Capiatá,Terminado,1527626400
Degerfors,Suécia - Superettan,29/05/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/superettan/varberg/degerfors/2698284,Varberg,Terminado,1527602400
Falkenberg,Suécia - Superettan,29/05/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/superettan/varnamo/falkenberg/2698285,Värnamo,Terminado,1527602400
Quirquistão,Mundo - Amistoso,29/05/18 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistoso/azerbaijao/quirquistao/2742687,Azerbaijão,Terminado,1527598800
Malta,Mundo - Amistoso,29/05/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistoso/armenia/malta/2777597,Armênia,Terminado,1527602400
