back_team,countrie,datetime,event_link,home_team,status,timestamp
Gil Vicente,Portugal - Liga Sagres,28/01/20 14:15:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/porto/gil-vicente/3064797,Porto,Terminado,1580231700
Torino,Itália - Coppa Italia,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/coppa-italia/milan/torino/3099958,Milan,Terminado,1580229900
Saint-Étienne,França - Coupe de France,28/01/20 13:55:00,https://www.academiadasapostasbrasil.com/stats/match/franca/coupe-de-france/monaco/saint-etienne/3213617,Monaco,Terminado,1580230500
Carabobo,América do Sul - Copa Libertadores da América,28/01/20 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/universitario-lima/carabobo/3194865,Universitario,Terminado,1580247000
Madureira,Brasil - Carioca 1ª Div,28/01/20 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/carioca-1-div/boavista/madureira/3197071,Boavista,Terminado,1580238900
Athletic Club,Espanha - Copa del Rey,28/01/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/copa-del-rey/tenerife/athletic-bilbao/3219279,Tenerife,Terminado,1580230800
Buriram Utd,Ásia - Liga dos Campeões da Ásia,28/01/20 01:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/shanghai-sipg/provincial-electrical/3191222,Shanghai SIPG,Terminado,1580184000
Kedah,Ásia - Liga dos Campeões da Ásia,28/01/20 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/seoul/kedah/3191221,Seoul,Terminado,1580194800
Ceres,Ásia - Liga dos Campeões da Ásia,28/01/20 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/tokyo/ceres/3191223,Tokyo,Terminado,1580194800
Mel Victory,Ásia - Liga dos Campeões da Ásia,28/01/20 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/kashima-antlers/melbourne-victory/3191224,Kashima,Terminado,1580194800
Bunyodkor,Ásia - Liga dos Campeões da Ásia,28/01/20 08:40:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/al-ain/fc-bunyodkor/3191217,Ain,Terminado,1580211600
Padideh,Ásia - Liga dos Campeões da Ásia,28/01/20 09:10:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/al-sailiya/padideh-khorasan/3191219,Sailiya,Terminado,1580213400
Esteghlal,Ásia - Liga dos Campeões da Ásia,28/01/20 09:15:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/al-rayyan/esteghlal/3191220,Rayyan,Terminado,1580213700
Istiqlol,Ásia - Liga dos Campeões da Ásia,28/01/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/al-ahli/istiqlol/3191218,Ahli,Terminado,1580221800
Lupe Ole Soaga,Oceania - Campeonato de Clubes da Oceania,27/01/20 21:00:00,https://www.academiadasapostasbrasil.com/stats/match/oceania/campeonato-de-clubes-da-oceania/tupapa-maraerenga/lupe-ole-soaga/3195558,Tupapa,Terminado,1580169600
Hilal Al-Quds,Ásia - Copa AFC,28/01/20 08:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/copa-afc/sur/hilal-al-quds/3191196,Sur,Terminado,1580211000
La Serena,Chile - Primera Division,28/01/20 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/curico-unido/la-serena/3212475,Curicó Unido,Terminado,1580234400
Palestino,Chile - Primera Division,28/01/20 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/colo-colo/palestino/3212474,Colo Colo,Terminado,1580243400
QPR,Inglaterra - Championship,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/blackburn-rovers/queens-park-rangers/3036237,Blackburn,Terminado,1580229900
Nottm Forest,Inglaterra - Championship,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/brentford/nottingham-forest/3036240,Brentford,Terminado,1580229900
West Bromwich,Inglaterra - Championship,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/cardiff-city/west-bromwich/3036242,Cardiff,Terminado,1580229900
Huddersfield,Inglaterra - Championship,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/hull-city/huddersfield-town/3036247,Hull,Terminado,1580229900
Millwall,Inglaterra - Championship,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/leeds-united/millwall/3036249,Leeds,Terminado,1580229900
Derby,Inglaterra - Championship,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/luton-town/derby-county/3036250,Luton,Terminado,1580229900
Sheff Wed,Inglaterra - Championship,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/wigan/sheffield-wednesday/3036258,Wigan,Terminado,1580229900
Bristol City,Inglaterra - Championship,28/01/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/reading/bristol-city/3036254,Reading,Terminado,1580230800
Leicester,Inglaterra - Copa da Liga,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-da-liga/aston-villa/leicester-city/3195445,Aston Villa,Terminado,1580229900
Bochum,Alemanha - 2. Liga,28/01/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/2-liga/arminia-bielefeld/bochum/3047492,Bielefeld,Terminado,1580221800
Hannover,Alemanha - 2. Liga,28/01/20 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/2-liga/jahn-regensburg/hannover/3047493,Regensburg,Terminado,1580229000
St. Pauli,Alemanha - 2. Liga,28/01/20 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/2-liga/greuther-furth/st-pauli/3047495,Greuther Fürth,Terminado,1580229000
Aue,Alemanha - 2. Liga,28/01/20 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/2-liga/wehen-wiesbaden/erzgebirge-aue/3047497,Wiesbaden,Terminado,1580229000
Montpellier,França - Coupe de France,28/01/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/franca/coupe-de-france/belfort/montpellier/3213613,Belfort,Terminado,1580221800
Rennes,França - Coupe de France,28/01/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/franca/coupe-de-france/angers/rennes/3213616,Angers,Terminado,1580221800
Dijon,França - Coupe de France,28/01/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/franca/coupe-de-france/limonest/dijon/3213619,Limonest,Terminado,1580221800
Bucaramanga,Colômbia - Primera División,28/01/20 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/once-caldas/atletico-bucaramanga/3206272,Once Caldas,Terminado,1580234400
Rionegro Ág.,Colômbia - Primera División,28/01/20 17:05:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/independiente-medellin/rionegro-aguilas/3206274,Medellín,Terminado,1580241900
Junior,Colômbia - Primera División,28/01/20 19:10:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/deportivo-cali/junior-barranquilla/3206275,Cali,Terminado,1580249400
Zamalek,Egito - Premier League,28/01/20 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/egito/premier-league/wadi-degla/zamalek/3172408,Wadi Degla,Terminado,1580221800
Burton Albion,Inglaterra - Liga 1,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/afc-wimbledon/burton-albion/3035554,Wimbledon,Terminado,1580229900
Peterborough,Inglaterra - Liga 1,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/accrington-stanley/peterborough-united/3035556,Accrington,Terminado,1580229900
Southend,Inglaterra - Liga 1,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/doncaster-rovers/southend-united/3035562,Doncaster,Terminado,1580229900
Coventry,Inglaterra - Liga 1,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/fleetwood-town/coventry-city/3035564,Fleetwood,Terminado,1580229900
Portsmouth,Inglaterra - Liga 1,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/lincoln-city/portsmouth/3035568,Lincoln,Terminado,1580229900
Rochdale,Inglaterra - Liga 1,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/milton-keynes-dons/rochdale/3035570,MK Dons,Terminado,1580229900
Ipswich,Inglaterra - Liga 1,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/rotherham-united/ipswich-town/3035572,Rotherham,Terminado,1580229900
Bristol Rovers,Inglaterra - Liga 1,28/01/20 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/bolton/bristol-rovers/3035558,Bolton,Terminado,1580230800
Blackpool,Inglaterra - Liga 1,28/01/20 14:50:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-1/wycombe-wanderers/blackpool/3035576,Wycombe,Terminado,1580233800
Cheltenham,Inglaterra - Liga 2,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-2/bradford-city/cheltenham-town/3036490,Bradford,Terminado,1580229900
Salford,Inglaterra - Liga 2,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-2/cambridge-united/salford-city/3036492,Cambridge Utd,Terminado,1580229900
Swindon,Inglaterra - Liga 2,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-2/colchester-united/swindon-town/3036494,Colchester,Terminado,1580229900
Leyton,Inglaterra - Liga 2,28/01/20 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/liga-2/crewe-alexandra/leyton-orient/3036497,Crewe,Terminado,1580229900
