back_team,countrie,datetime,event_link,home_team,status,timestamp
Criciúma,Brasil - Série B,17/05/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/atletico-go/criciuma/2987907,Atlético GO,Terminado,1558120500
Operário,Brasil - Série B,17/05/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/ponte-preta/operario-pr/2987904,Ponte Preta,Terminado,1558128600
Portimonense,Portugal - Liga Sagres,17/05/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/braga/portimonense/2826202,Braga,Terminado,1558110600
Cobresal,Chile - Primera Division,17/05/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/palestino/cobresal/2977613,Palestino,Terminado,1558110600
Española,Chile - Primera Division,17/05/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/union-la-calera/union-espanola/2977610,La Calera,Terminado,1558119600
Antofagasta,Chile - Primera Division,17/05/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/univ-catolica/antofagasta/2977611,Univ Católica,Terminado,1558128600
Huancayo,Peru - Primera Division,17/05/19 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/peru/primera-division/deportivo-binacional/sport-huancayo/2968500,Binacional,Terminado,1558114200
Boys,Peru - Primera Division,17/05/19 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/peru/primera-division/melgar/sport-boys/2968498,Melgar,Terminado,1558130400
Gijón,Espanha - Liga Adelante,17/05/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/liga-adelante/zaragoza/sporting-gijon/2861985,Zaragoza,Terminado,1558108800
Cittadella,Itália - Serie B,17/05/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-b/spezia/cittadella/3018013,Spezia,Terminado,1558108800
Valenciennes,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/auxerre/valenciennes/2792966,Auxerre,Terminado,1558107900
Nancy,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/beziers/nancy/2792967,Béziers,Terminado,1558107900
Clermont,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/chateauroux/clermont-foot/2792968,Châteauroux,Terminado,1558107900
Lorient,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/le-havre/lorient/2792969,Le Havre,Terminado,1558107900
Orléans,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/lens/orleans/2792970,Lens,Terminado,1558107900
Brest,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/metz/brestois/2792971,Metz,Terminado,1558107900
Red Star,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/chamois-niortais/red-star/2792972,Niort,Terminado,1558107900
Gazélec,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/paris/gazelec-ajaccio/2792973,Paris,Terminado,1558107900
Grenoble,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/sochaux/grenoble/2792974,Sochaux,Terminado,1558107900
Ajaccio,França - Ligue 2,17/05/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-2/troyes/ajaccio/2792975,Troyes,Terminado,1558107900
Konya,Turquia - Super LIga,17/05/19 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/turquia/super-liga/kasimpasa/konyaspor/2827922,Kasımpaşa,Terminado,1558103400
Shanghai SIPG,China - Super Liga,17/05/19 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/china/super-liga/henan-jianye/shanghai-sipg/2979943,Henan Jianye,Terminado,1558076400
Tianjin,China - Super Liga,17/05/19 05:35:00,https://www.academiadasapostasbrasil.com/stats/match/china/super-liga/beijing-guoan/tianjin-quanjian/2979944,Guoan,Terminado,1558082100
Guangzhou,China - Super Liga,17/05/19 05:35:00,https://www.academiadasapostasbrasil.com/stats/match/china/super-liga/wuhan-zall/guangzhou-evergrande/2979945,Wuhan,Terminado,1558082100
