back_team,countrie,datetime,event_link,home_team,status,timestamp
Hoffenheim,Alemanha - Bundesliga,24/08/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/bayern-munique/hoffenheim/2810909,Bayern München,Terminado,1535124600
Brasil Pelotas,Brasil - Série B,24/08/18 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/figueirense/brasil-de-pelotas/2731244,Figueirense,Terminado,1535138100
Oeste,Brasil - Série B,24/08/18 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/coritiba/oeste/2731249,Coritiba,Terminado,1535138100
CRB,Brasil - Série B,24/08/18 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/atletico-go/crb/2731247,Atlético GO,Terminado,1535146200
Racing,Argentina - Campeonato Argentino,24/08/18 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/patronato/racing/2848802,Patronato,Terminado,1535137200
Estudiantes,Argentina - Campeonato Argentino,24/08/18 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/belgrano/estudiantes-de-la-plata/2848803,Belgrano,Terminado,1535137200
Def y Justicia,Argentina - Campeonato Argentino,24/08/18 18:15:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/independiente/defensa-y-justicia/2848799,Independiente,Terminado,1535145300
Colón,Argentina - Campeonato Argentino,24/08/18 18:15:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/atletico-tucuman/colon/2848808,Tucumán,Terminado,1535145300
Guadalajara,México - Primera Division,24/08/18 20:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/atlas/chivas-de-guadalajara/2803523,Atlas,Terminado,1535151600
Eibar,Espanha - Primera Division,24/08/18 12:15:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/getafe/eibar/2857039,Getafe,Terminado,1535123700
Real Sociedad,Espanha - Primera Division,24/08/18 14:15:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/leganes/real-sociedad/2857035,Leganés,Terminado,1535130900
Chaves,Portugal - Liga Sagres,24/08/18 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/maritimo/chaves/2825927,Marítimo,Terminado,1535128200
Strasbourg,França - Ligue 1,24/08/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/lyon/strasbourg/2792239,Lyon,Terminado,1535125500
Arábia Saudita U23,Ásia - Jogos Asiáticos,24/08/18 03:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/jogos-asiaticos/china-pr-u23/saudi-arabia-u23/2870293,China U23,Terminado,1535090400
Emirados U23,Ásia - Jogos Asiáticos,24/08/18 03:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/jogos-asiaticos/indonesia-u23/uae-u23/2870295,Indonésia U23,Terminado,1535090400
Japão U23,Ásia - Jogos Asiáticos,24/08/18 06:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/jogos-asiaticos/malaysia-u23/japan-u23/2870294,Malásia U23,Terminado,1535103000
Coreia Norte U23,Ásia - Jogos Asiáticos,24/08/18 06:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/jogos-asiaticos/bangladesh-sub23/korea-dpr-u23/2870296,Bangladesh U23,Terminado,1535103000
Uni Concepción,Chile - Primera Division,24/08/18 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-division/curico-unido/univ-de-concepcion/2788493,Curicó Unido,Terminado,1535140800
West Bromwich,Inglaterra - Championship,24/08/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/middlesbrough/west-bromwich/2801498,Middlesbrough,Terminado,1535125500
Godmanchester,Inglaterra - Copa FA,24/08/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/thetford-town/godmanchester-rovers/2850411,Thetford,Terminado,1535125500
Barking,Inglaterra - Copa FA,24/08/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/bowers-pitsea/barking/2850425,Bowers&Pitsea,Terminado,1535125500
Witham,Inglaterra - Copa FA,24/08/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/coggeshall-town/witham-town/2850426,Coggeshall Town,Terminado,1535125500
Horley,Inglaterra - Copa FA,24/08/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/tooting-mitcham-united/horley-town/2850458,T Mitcham Utd,Terminado,1535125500
Sholing,Inglaterra - Copa FA,24/08/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/united-services/sholing/2850495,United Services,Terminado,1535125500
Alcorcón,Espanha - Liga Adelante,24/08/18 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/liga-adelante/malaga/alcorcon/2861559,Málaga,Terminado,1535130000
La Coruña,Espanha - Liga Adelante,24/08/18 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/liga-adelante/extremadura-ud/deportivo-la-coruna/2861561,Extremadura,Terminado,1535130000
ZW,Bélgica - 1e Klasse,24/08/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/belgica/1e-klasse/oostende/zulte-waregem/2794787,Oostende,Terminado,1535124600
