back_team,countrie,datetime,event_link,home_team,status,timestamp
Barcelona,Espanha - Primera Division,27/01/19 10:15:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/girona/barcelona/2857225,Girona,Terminado,1548594900
Real Madrid,Espanha - Primera Division,27/01/19 14:45:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/espanyol/real-madrid/2857223,Espanyol,Terminado,1548611100
Stuttgart,Alemanha - Bundesliga,27/01/19 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/bayern-munique/stuttgart/2811071,Bayern München,Terminado,1548592200
São Paulo,Brasil - Paulista A1,27/01/19 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/paulista-a1/santos/sao-paulo/2940391,Santos,Terminado,1548608400
Palmeiras,Brasil - Paulista A1,27/01/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/paulista-a1/sao-caetano/palmeiras/2940390,São Caetano,Terminado,1548615600
Rennes,França - Ligue 1,27/01/19 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/paris-saint-germain/rennes/2792433,PSG,Terminado,1548612000
Inter,Itália - Serie A TIM,27/01/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/torino/internazionale/2863961,Torino,Terminado,1548601200
Juventus,Itália - Serie A TIM,27/01/19 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/lazio/juventus/2863962,Lazio,Terminado,1548610200
Sheff Wed,Inglaterra - Copa FA,27/01/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/chelsea/sheffield-wednesday/2957984,Chelsea,Terminado,1548604800
Unión SF,Argentina - Campeonato Argentino,27/01/19 15:10:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/belgrano/union-de-santa-fe/2848972,Belgrano,Terminado,1548612600
Talleres,Argentina - Campeonato Argentino,27/01/19 15:10:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/independiente/talleres/2848974,Independiente,Terminado,1548612600
Patronato,Argentina - Campeonato Argentino,27/01/19 17:20:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/river-plate/patronato/2848967,River Plate,Terminado,1548620400
