back_team,countrie,datetime,event_link,home_team,status,timestamp
Lyon,Mundo - Amistosos,31/07/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/liverpool/lyon/3026841,Liverpool,Terminado,1564581600
Arsenal,Mundo - Amistosos,31/07/19 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/angers/arsenal/3069157,Angers,Terminado,1564583400
Chelsea,Mundo - Amistosos,31/07/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/salzburg/chelsea/3024312,Salzburg,Terminado,1564585200
Fenerbahçe,Mundo - Audi Cup,31/07/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/audi-cup/real-madrid/fenerbahce/3019200,Real Madrid,Terminado,1564578000
Bayern München,Mundo - Audi Cup,31/07/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/audi-cup/tottenham/bayern-munique/3019199,Tottenham,Terminado,1564587000
Nacional,América do Sul - Copa Libertadores da América,31/07/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/internacional/nacional-uruguai/3019259,Internacional,Terminado,1564600500
San Lorenzo,América do Sul - Copa Libertadores da América,31/07/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/cerro-porteno/san-lorenzo/3019261,Cerro Porteño,Terminado,1564600500
Emelec,América do Sul - Copa Libertadores da América,31/07/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/flamengo/emelec/3019256,Flamengo,Terminado,1564608600
Atlético PR,América do Sul - Copa Libertadores da América,31/07/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/boca-juniors/atletico-pr/3019258,Boca,Terminado,1564608600
Botafogo,América do Sul - Copa Bridgestone Sul-Americana,31/07/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-bridgestone-sul-americana/atletico-mg/botafogo/3023947,Atlético MG,Terminado,1564608600
Estrela Vermelha,Europa - Liga dos Campeões da UEFA,31/07/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/helsinki/estrela-vermelha/3034345,HJK,Terminado,1564578000
BATE,Europa - Liga dos Campeões da UEFA,31/07/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/rosenborg/bate-borisov/3034333,Rosenborg,Terminado,1564581600
Dundalk,Europa - Liga dos Campeões da UEFA,31/07/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/karabakh-agdam/dundalk/3034339,Qarabağ,Terminado,1564581600
Maribor,Europa - Liga dos Campeões da UEFA,31/07/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/solna/maribor/3034349,AIK,Terminado,1564581600
TNS,Europa - Liga dos Campeões da UEFA,31/07/19 11:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/kobenhavn/the-new-saints/3034335,København,Terminado,1564584300
