back_team,countrie,datetime,event_link,home_team,status,timestamp
Atlético GO,Brasil - Série B,12/11/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/oeste/atletico-go/2988216,Oeste,Terminado,1573586100
Coritiba,Brasil - Série B,12/11/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/brasil-de-pelotas/coritiba/2988221,Brasil Pelotas,Terminado,1573586100
CRB,Brasil - Série B,12/11/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/vitoria/crb/2988222,Vitória,Terminado,1573586100
Figueirense,Brasil - Série B,12/11/19 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/ponte-preta/figueirense/2988214,Ponte Preta,Terminado,1573590600
Londrina,Brasil - Série B,12/11/19 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/criciuma/londrina/2988220,Criciúma,Terminado,1573590600
São Bento,Brasil - Série B,12/11/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/parana-clube/sao-bento/2988218,Paraná,Terminado,1573594200
Bragantino,Brasil - Série B,12/11/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/operario-pr/bragantino/2988219,Operário,Terminado,1573594200
Hartlepool,Inglaterra - Copa FA,12/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/yeovil-town/hartlepool-united/3180683,Yeovil,Terminado,1573577100
River Plate,Paraguai - Division Profesional,12/11/19 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/paraguai/division-profesional/sportivo-luqueno/river-plate/2949618,Luqueño,Terminado,1573581600
Sol América,Paraguai - Division Profesional,12/11/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/paraguai/division-profesional/deportivo-capiata/sol-de-america/2949621,Capiatá,Terminado,1573588800
Cobreloa,Chile - Primera B,12/11/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/chile/primera-b/magallanes/cobreloa/3147206,Magallanes,Cancelado,1573560000
Forest Green,Inglaterra - Troféus LDV Vans,12/11/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/walsall/forest-green-rovers/3106541,Walsall,Terminado,1573574400
Hotspur,Inglaterra - Troféus LDV Vans,12/11/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/gillingham/tottenham-hotspur-u21/3106555,Gillingham,Terminado,1573574400
Rochdale,Inglaterra - Troféus LDV Vans,12/11/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/bradford-city/rochdale/3106542,Bradford,Terminado,1573576200
Ipswich,Inglaterra - Troféus LDV Vans,12/11/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/colchester-united/ipswich-town/3106543,Colchester,Terminado,1573576200
Cambridge Utd,Inglaterra - Troféus LDV Vans,12/11/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/peterborough-united/cambridge-united/3106545,Peterborough,Terminado,1573576200
Mansfield,Inglaterra - Troféus LDV Vans,12/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/burton-albion/mansfield-town/3106548,Burton Albion,Terminado,1573577100
Newport,Inglaterra - Troféus LDV Vans,12/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/cheltenham-town/newport-county/3106550,Cheltenham,Terminado,1573577100
Oxford,Inglaterra - Troféus LDV Vans,12/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/crawley-town/oxford-united/3106551,Crawley,Terminado,1573577100
Rotherham,Inglaterra - Troféus LDV Vans,12/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/lincoln-city/rotherham-united/3106557,Lincoln,Terminado,1573577100
Wycombe,Inglaterra - Troféus LDV Vans,12/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/milton-keynes-dons/wycombe-wanderers/3106558,MK Dons,Terminado,1573577100
Carlisle,Inglaterra - Troféus LDV Vans,12/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/trofeus-ldv-vans/morecambe/carlisle-united/3106559,Morecambe,Terminado,1573577100
