back_team,countrie,datetime,event_link,home_team,status,timestamp
Fortaleza,Brasil - Brasileirão Série A,25/08/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/fortaleza/2989070,Santos,Terminado,1566748800
São Paulo,Brasil - Brasileirão Série A,25/08/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/sao-paulo/2989071,Vasco,Terminado,1566748800
Corinthians,Brasil - Brasileirão Série A,25/08/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/corinthians/2989073,Avaí,Terminado,1566759600
Man City,Inglaterra - Barclays Premier League,25/08/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/bournemouth/manchester-city/3029093,Bournemouth,Terminado,1566727200
Atlético,Espanha - Primera Division,25/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/leganes/atletico-de-madrid/3058825,Leganés,Terminado,1566741600
Betis,Espanha - Primera Division,25/08/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/barcelona/betis/3058821,Barcelona,Terminado,1566748800
Nîmes,França - Ligue 1,25/08/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/monaco/nimes/3030571,Monaco,Terminado,1566727200
Toulouse,França - Ligue 1,25/08/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/paris-saint-germain/toulouse/3030567,PSG,Terminado,1566748800
Milan,Itália - Serie A TIM,25/08/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/udinese/milan/3111709,Udinese,Terminado,1566738000
Internacional,Brasil - Brasileirão Série A,25/08/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/internacional/2989074,Goiás,Terminado,1566748800
Flamengo,Brasil - Brasileirão Série A,25/08/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/flamengo/2989068,Ceará,Terminado,1566759600
Cruzeiro,Brasil - Brasileirão Série A,25/08/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/cruzeiro/2989075,CSA,Terminado,1566759600
Guarani,Brasil - Série B,25/08/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/america-mineiro/guarani/2988051,América MG,Terminado,1566730800
Estudiantes,Argentina - Campeonato Argentino,25/08/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/godoy-cruz/estudiantes-de-la-plata/3070366,Godoy Cruz,Terminado,1566730800
Lanús,Argentina - Campeonato Argentino,25/08/19 10:15:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/union-de-santa-fe/lanus/3070365,Unión SF,Terminado,1566738900
Racing,Argentina - Campeonato Argentino,25/08/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/central-cordoba-sde/racing/3070363,Córdoba SdE,Terminado,1566747000
Talleres,Argentina - Campeonato Argentino,25/08/19 14:45:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/river-plate/talleres/3070355,River Plate,Terminado,1566755100
Boca,Argentina - Campeonato Argentino,25/08/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/banfield/boca-juniors/3070360,Banfield,Terminado,1566763200
Tijuana,México - Primera Division,25/08/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/toluca/tijuana/3041009,Toluca,Terminado,1566741600
Necaxa,México - Primera Division,25/08/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/chivas-de-guadalajara/necaxa/3041010,Guadalajara,Terminado,1566759600
Newcastle,Inglaterra - Barclays Premier League,25/08/19 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/tottenham/newcastle/3029100,Tottenham,Terminado,1566736200
Burnley,Inglaterra - Barclays Premier League,25/08/19 09:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/wolverhampton/burnley/3029102,Wolverhampton,Terminado,1566736200
Espanyol,Espanha - Primera Division,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/alaves/espanyol/3058820,Alavés,Terminado,1566734400
Real Sociedad,Espanha - Primera Division,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/mallorca/real-sociedad/3058827,Mallorca,Terminado,1566734400
Frankfurt,Alemanha - Bundesliga,25/08/19 07:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/rb-leipzig/eintracht-frankfurt/3047029,Leipzig,Terminado,1566729000
Wolfsburg,Alemanha - Bundesliga,25/08/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/hertha-berlin/wolfsburg/3047032,Hertha BSC,Terminado,1566738000
Tondela,Portugal - Liga Sagres,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/maritimo/tondela/3064664,Marítimo,Terminado,1566734400
Belenenses,Portugal - Liga Sagres,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/santa-clara/belenenses/3064669,Santa Clara,Terminado,1566734400
Sporting CP,Portugal - Liga Sagres,25/08/19 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/portimonense/sporting/3064665,Portimonense,Terminado,1566743400
Braga,Portugal - Liga Sagres,25/08/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/gil-vicente/braga/3064662,Gil Vicente,Terminado,1566750600
Famalicão,Portugal - Liga Sagres,25/08/19 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/vitoria-de-guimaraes/famalicao/3064666,Guimarães,Terminado,1566752400
Rennes,França - Ligue 1,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/strasbourg/rennes/3030575,Strasbourg,Terminado,1566734400
Brescia,Itália - Serie A TIM,25/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/cagliari/brescia/3111700,Cagliari,Terminado,1566747900
Bologna,Itália - Serie A TIM,25/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/verona/bologna/3111702,Verona,Terminado,1566747900
Genoa,Itália - Serie A TIM,25/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/roma/genoa/3111705,Roma,Terminado,1566747900
Lazio,Itália - Serie A TIM,25/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/sampdoria/lazio/3111706,Sampdoria,Terminado,1566747900
Atalanta,Itália - Serie A TIM,25/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/spal/atalanta/3111707,SPAL,Terminado,1566747900
Sassuolo,Itália - Serie A TIM,25/08/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/torino/sassuolo/3111708,Torino,Terminado,1566747900
Cano Sport,África - Liga dos Campeões da África,25/08/19 06:00:00,https://www.academiadasapostasbrasil.com/stats/match/africa/liga-dos-campeoes-da-africa/mekelle-70-enderta/cano-sport/3108587,Mekelle 70 Enderta,Terminado,1566723600
Aigle Noir,África - Liga dos Campeões da África,25/08/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/africa/liga-dos-campeoes-da-africa/gor-mahia/aigle-noir/3108567,Gor Mahia,Terminado,1566727200
Loum,África - Liga dos Campeões da África,25/08/19 08:30:00,https://www.academiadasapostasbrasil.com/stats/match/africa/liga-dos-campeoes-da-africa/asv-club/ums-de-loum/3108559,V.Club,Terminado,1566732600
Cercle Mbéri,África - Liga dos Campeões da África,25/08/19 08:30:00,https://www.academiadasapostasbrasil.com/stats/match/africa/liga-dos-campeoes-da-africa/elect-sport/cercle-mberi/3108620,Elect-Sport,Terminado,1566732600
Rahimo,África - Liga dos Campeões da África,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/africa/liga-dos-campeoes-da-africa/enyimba-international-fc/rahimo/3108563,Enyimba,Terminado,1566734400
Kano Pillars,África - Liga dos Campeões da África,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/africa/liga-dos-campeoes-da-africa/kotoko/kano-pillars/3108595,Asante Kotoko,Terminado,1566734400
Matlama,África - Liga dos Campeões da África,25/08/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/africa/liga-dos-campeoes-da-africa/petro-atletico/matlama/3108599,Petro Luanda,Terminado,1566734400
