back_team,countrie,datetime,event_link,home_team,status,timestamp
Bragantino,Brasil - Série B,08/11/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/botafogo-sp/bragantino/2988205,Botafogo SP,Terminado,1573240500
Vitória,Brasil - Série B,08/11/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/parana-clube/vitoria/2988208,Paraná,Terminado,1573240500
Operário,Brasil - Série B,08/11/19 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/vila-nova/operario-pr/2988207,Vila Nova,Terminado,1573245000
América MG,Brasil - Série B,08/11/19 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/londrina/america-mineiro/2988209,Londrina,Terminado,1573245000
Cuiabá,Brasil - Série B,08/11/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/sao-bento/cuiaba/2988206,São Bento,Terminado,1573248600
Coritiba,Brasil - Série B,08/11/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/figueirense/coritiba/2988210,Figueirense,Terminado,1573248600
Talleres,Argentina - Campeonato Argentino,08/11/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/estudiantes-de-la-plata/talleres/3070467,Estudiantes,Terminado,1573239600
Tucumán,Argentina - Campeonato Argentino,08/11/19 18:10:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/union-de-santa-fe/atletico-tucuman/3070473,Unión SF,Terminado,1573247400
Puebla,México - Primera Division,08/11/19 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/monarcas-morelia/puebla/3041110,Morelia,Terminado,1573250400
América,México - Primera Division,08/11/19 21:00:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/veracruz/america-mexico/3041111,Veracruz,Terminado,1573257600
Watford,Inglaterra - Barclays Premier League,08/11/19 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/norwich-city/watford/3029189,Norwich,Terminado,1573232400
Leganés,Espanha - Primera Division,08/11/19 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/real-sociedad/leganes/3058938,Real Sociedad,Terminado,1573232400
Hoffenheim,Alemanha - Bundesliga,08/11/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/colonia/hoffenheim/3047117,Köln,Terminado,1573230600
Gil Vicente,Portugal - Liga Sagres,08/11/19 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/desportivo-aves/gil-vicente/3064739,Aves,Terminado,1573234200
Bordeaux,França - Ligue 1,08/11/19 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/nice/bordeaux/3030669,Nice,Terminado,1573231500
