back_team,countrie,datetime,event_link,home_team,status,timestamp
Chelsea,Inglaterra - Copa da Liga,08/01/19 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-da-liga/tottenham/chelsea/2950663,Tottenham,Terminado,1546970400
Valência,Espanha - Copa del Rey,08/01/19 15:30:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/copa-del-rey/sporting-gijon/valencia/2948025,Gijón,Terminado,1546972200
Angers,França - Ligue 1,08/01/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/amiens/angers/2792386,Amiens,Terminado,1546963200
Montpellier,França - Ligue 1,08/01/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/nantes/montpellier/2792392,Nantes,Terminado,1546963200
Vietnã,Ásia - Copa da Ásia,08/01/19 08:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/copa-da-asia/iraque/vietna/2785154,Iraque,Terminado,1546947000
Coreia Norte,Ásia - Copa da Ásia,08/01/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/copa-da-asia/arabia-saudita/coreia-do-norte/2785168,Arábia Saudita,Terminado,1546956000
Strasbourg,França - Coupe de la Ligue,08/01/19 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/coupe-de-la-ligue/lyon/strasbourg/2950371,Lyon,Terminado,1546970400
Ahly,Egito - Premier League,08/01/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/egito/premier-league/smouha/al-ahly/2909854,Smouha,Terminado,1546952400
Asyouty,Egito - Premier League,08/01/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/egito/premier-league/el-masry-club/asyouty-sport/2909835,Masry,Terminado,1546961400
Panionios,Grécia - Copa,08/01/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/grecia/copa/giannina/panionios/2951994,Giannina,Terminado,1546945200
PAOK,Grécia - Copa,08/01/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/grecia/copa/panachaiki/paok/2951989,Panachaiki,Terminado,1546952400
Olympiakos,Grécia - Copa,08/01/19 10:15:00,https://www.academiadasapostasbrasil.com/stats/match/grecia/copa/xanthi/olympiakos/2951990,Xanthi,Terminado,1546953300
OFI,Grécia - Copa,08/01/19 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/grecia/copa/ergotelis-heraklion/ofi-heraklion/2951991,Ergotelis,Terminado,1546961400
Wellington,Austrália - A-League,08/01/19 03:50:00,https://www.academiadasapostasbrasil.com/stats/match/australia/a-league/western-sydney-wanderers/wellington-phoenix/2834976,Wanderers,Terminado,1546930200
Eskişehir,Mundo - Amistosos,08/01/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/galatasaray/eskisehirspor/2957652,Galatasaray,Terminado,1546941600
MTK,Mundo - Amistosos,08/01/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/genclerbirligi/hungaria-fc/2953476,Gençlerbirliği,,1546945200
Helmond,Mundo - Amistosos,08/01/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/besiktas/helmond-sport/2955421,Beşiktaş,Terminado,1546945200
Uerdingen,Mundo - Amistosos,08/01/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/antalyaspor/uerdingen-05/2955426,Antalya,Terminado,1546945200
Denizli,Mundo - Amistosos,08/01/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/yeni-malatyaspor/denizlispor/2957657,Yeni Malatya,Terminado,1546945200
