back_team,countrie,datetime,event_link,home_team,status,timestamp
Athletic Club,Espanha - Primera Division,18/03/18 09:15:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/barcelona/athletic-bilbao/2529522,Barcelona,Terminado,1521375300
Atlético,Espanha - Primera Division,18/03/18 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/villarreal/atletico-de-madrid/2529524,Villarreal,Terminado,1521383400
Girona,Espanha - Primera Division,18/03/18 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/real-madrid/girona/2529528,Real Madrid,Terminado,1521391500
Hannover,Alemanha - Bundesliga,18/03/18 06:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/borussia-dortmund/hannover/2480497,Dortmund,Terminado,1521365400
Bayern München,Alemanha - Bundesliga,18/03/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/rb-leipzig/bayern-munique/2480498,Leipzig,Terminado,1521381600
Corinthians,Brasil - Paulista A1,18/03/18 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/paulista-a1/bragantino/corinthians/2757023,Bragantino,Terminado,1521388800
Santos,Brasil - Paulista A1,18/03/18 16:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/paulista-a1/botafogo-sp/santos/2757025,Botafogo SP,Terminado,1521401400
PSG,França - Ligue 1,18/03/18 06:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/nice/paris-saint-germain/2465202,Nice,Terminado,1521363600
Inter,Itália - Serie A TIM,18/03/18 05:30:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/sampdoria/internazionale/2539063,Sampdoria,Terminado,1521361800
Chievo,Itália - Serie A TIM,18/03/18 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/milan/chievo/2539060,Milan,Terminado,1521370800
Chelsea,Inglaterra - Copa FA,18/03/18 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/copa-fa/leicester-city/chelsea/2742784,Leicester,Terminado,1521379800
Patronato,Argentina - Campeonato Argentino,18/03/18 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/racing/patronato/2565012,Racing,Terminado,1521370800
