back_team,countrie,datetime,event_link,home_team,status,timestamp
PSG,França - Coupe de France,08/05/18 13:05:00,https://www.academiadasapostasbrasil.com/stats/match/franca/coupe-de-france/les-herbiers/paris-saint-germain/2780022,Les Herbiers,Terminado,1525795500
LDU Quito,América do Sul - Copa Bridgestone Sul-Americana,08/05/18 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-bridgestone-sul-americana/guabira/ldu/2705012,Guabirá,Terminado,1525806900
San Lorenzo,América do Sul - Copa Bridgestone Sul-Americana,08/05/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-bridgestone-sul-americana/atletico-mg/san-lorenzo/2705014,Atlético MG,Terminado,1525815900
Cali,América do Sul - Copa Bridgestone Sul-Americana,08/05/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-bridgestone-sul-americana/danubio/deportivo-cali/2705015,Danubio,Terminado,1525815900
Criciúma,Brasil - Série B,08/05/18 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/guarani/criciuma/2731061,Guarani,Terminado,1525806900
Brasil Pelotas,Brasil - Série B,08/05/18 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/coritiba/brasil-de-pelotas/2731069,Coritiba,Terminado,1525815000
Southampton,Inglaterra - Barclays Premier League,08/05/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/swansea-city/southampton/2463101,Swansea,Terminado,1525794300
Jeonbuk Motors,Ásia - Liga dos Campeões da Ásia,08/05/18 05:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/provincial-electrical/jeonbuk-motors/2738153,Buriram Utd,Terminado,1525766400
Guangzhou,Ásia - Liga dos Campeões da Ásia,08/05/18 05:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/tianjin-quanjian/guangzhou-evergrande/2738164,Tianjin,Terminado,1525768200
Esteghlal,Ásia - Liga dos Campeões da Ásia,08/05/18 08:45:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/zob-ahan/esteghlal/2738151,Zob Ahan,Terminado,1525779900
Lekhwiya,Ásia - Liga dos Campeões da Ásia,08/05/18 10:10:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/al-ain/lekhwiya/2738152,Ain,Terminado,1525785000
Persija,Ásia - Copa AFC,08/05/18 05:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/copa-afc/home-united/persija/2780532,Home Utd,Terminado,1525768200
Ahed,Ásia - Copa AFC,08/05/18 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/copa-afc/al-quwa-jawiya/al-ahed-beirut/2780530,Quwa,Terminado,1525780800
Dinamo Zagreb,Croácia - 1. HNL,08/05/18 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/croacia/1-hnl/lokomotiva-zagreb/dinamo-zagreb/2489248,Lokomotiva,Terminado,1525784400
Inter,Croácia - 1. HNL,08/05/18 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/croacia/1-hnl/rijeka/inter-zapresic/2489294,Rijeka,Terminado,1525791600
Guaraní,Paraguai - Division Profesional,08/05/18 15:30:00,https://www.academiadasapostasbrasil.com/stats/match/paraguai/division-profesional/independiente-fbc/guarani-asuncion/2704387,Independiente,Terminado,1525804200
Santaní,Paraguai - Division Profesional,08/05/18 17:45:00,https://www.academiadasapostasbrasil.com/stats/match/paraguai/division-profesional/olimpia/deportivo-santani/2704386,Olimpia,Terminado,1525812300
Lechia,Polônia - Ekstraklasa,08/05/18 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/polonia/ekstraklasa/piast-gliwice/lechia-gdansk/2771201,Piast,Terminado,1525784400
Sandecja,Polônia - Ekstraklasa,08/05/18 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/polonia/ekstraklasa/nieciecza/sandecja-nowy-sacz/2771202,Nieciecza,Terminado,1525784400
Cracovia,Polônia - Ekstraklasa,08/05/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/polonia/ekstraklasa/arka-gdynia/cracovia-krakow/2771199,Arka,Terminado,1525793400
Pogoń,Polônia - Ekstraklasa,08/05/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/polonia/ekstraklasa/slask-wroclaw/pogon-szczecin/2771200,Śląsk,Terminado,1525793400
Rangers,Escócia - Premier League,08/05/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/escocia/premier-league/aberdeen/rangers/2777885,Aberdeen,Terminado,1525794300
St. Johnstone,Escócia - Premier League,08/05/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/escocia/premier-league/hamilton/saint-johnstone/2777901,Hamilton,Terminado,1525794300
Motherwell,Escócia - Premier League,08/05/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/escocia/premier-league/partick-thistle/motherwell/2777902,Partick,Terminado,1525794300
Dundee,Escócia - Premier League,08/05/18 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/escocia/premier-league/ross-county/dundee/2777903,Ross,Terminado,1525794300
GAIS,Suécia - Superettan,08/05/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/superettan/helsingborgs/gais/2698256,Helsingborg,Terminado,1525788000
Agropecuario,Argentina - Primera B Nacional,08/05/18 17:05:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/primera-b-nacional/almagro/agropecuario/2784817,Almagro,Terminado,1525809900
Spyris,Lituânia - A Lyga,08/05/18 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/lituania/a-lyga/stumbras/kauno-zalgiris/2745169,Stumbras,Terminado,1525780800
Žalgiris,Lituânia - A Lyga,08/05/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/lituania/a-lyga/lietava/zalgiris-vilnius/2745170,Lietava,Terminado,1525788000
Palestina,Mundo - Amistoso,08/05/18 06:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistoso/iraque/palestina/2771325,Iraque,Terminado,1525770000
Banants,Armênia - Liga,08/05/18 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/armenia/liga/alashkert/banants-yerevan/2556232,Alashkert,Terminado,1525773600
Ararat,Armênia - Liga,08/05/18 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/armenia/liga/pyunik-yerevan/ararat-yerevan/2556234,Pyunik,Terminado,1525773600
Hume City,Austrália - FFA Cup,08/05/18 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/richmond/hume-city/2781640,Richmond,Terminado,1525761000
Kingston,Austrália - FFA Cup,08/05/18 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/oakleigh-cannons/kingston/2781644,Oakleigh,Terminado,1525761000
Avondale,Austrália - FFA Cup,08/05/18 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/north-sunshine-eagles/avondale-heights/2781645,North Sunshine,Terminado,1525761000
Whittlesea Utd,Austrália - FFA Cup,08/05/18 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/port-melbourne/whittlesea-united/2781646,Port Melbourne,Terminado,1525761000
Altona Magic,Austrália - FFA Cup,08/05/18 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/whittlesea-ranges/altona-magic/2781647,Whittlesea,Terminado,1525761000
Dunbar Rovers,Austrália - FFA Cup,08/05/18 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/gladesville-ryde-magic/dunbar-rovers/2781648,Ryde Magic,Terminado,1525761000
Whittlesea Utd,Austrália - FFA Cup,08/05/18 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/port-melbourne/whittlesea-united/2786748,Port Melbourne,Terminado,1525761000
St George City FA,Austrália - FFA Cup,08/05/18 03:50:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/maroubra-united/st-george-city-fa/2785358,Maroubra United,Terminado,1525762200
