back_team,countrie,datetime,event_link,home_team,status,timestamp
Junior,América do Sul - Copa Libertadores da América,10/04/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/palmeiras/junior-barranquilla/2951903,Palmeiras,Terminado,1554931800
Juventus,Europa - Liga dos Campeões da UEFA,10/04/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/ajax/juventus/2997885,Ajax,Terminado,1554912000
Barcelona,Europa - Liga dos Campeões da UEFA,10/04/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/manchester-united/barcelona/2997892,Man Utd,Terminado,1554912000
Atlético MG,América do Sul - Copa Libertadores da América,10/04/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/cerro-porteno/atletico-mg/2951730,Cerro Porteño,Terminado,1554923700
Zamora,América do Sul - Copa Libertadores da América,10/04/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/nacional-uruguai/zamora/2951731,Nacional,Terminado,1554923700
Huracán,América do Sul - Copa Libertadores da América,10/04/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/cruzeiro/huracan/2951934,Cruzeiro,Terminado,1554923700
Uni Concepción,América do Sul - Copa Libertadores da América,10/04/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/sporting-cristal/univ-de-concepcion/2951952,Cristal,Terminado,1554923700
Libertad,América do Sul - Copa Libertadores da América,10/04/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/univ-catolica/libertad/2951918,Univ Católica,Terminado,1554931800
Rosario,América do Sul - Copa Libertadores da América,10/04/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/gremio/rosario-central/2951919,Grêmio,Terminado,1554931800
Wilstermann,América do Sul - Copa Libertadores da América,10/04/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/boca-juniors/jorge-wilstermann/2951979,Boca,Terminado,1554931800
Aparecidense,Brasil - Copa do Brasil,10/04/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/bragantino-pa/aparecidense/2985688,Bragantino PA,Terminado,1554923700
Luverdense,Brasil - Copa do Brasil,10/04/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/fluminense/luverdense/2995977,Fluminense,Terminado,1554923700
Chapecoense,Brasil - Copa do Brasil,10/04/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/criciuma/chapecoense/2995978,Criciúma,Terminado,1554923700
Vasco,Brasil - Copa do Brasil,10/04/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/avai/vasco/2995979,Avaí,Terminado,1554931800
ABC,Brasil - Copa do Brasil,10/04/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/santa-cruz/abc/2995980,Santa Cruz,Terminado,1554931800
Tigres,América do Norte e Central - Copa dos Campeões da CONCACAF,10/04/19 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-norte-e-central/copa-dos-campeoes-da-concacaf/santos-laguna/tigres/2997026,Santos Laguna,Terminado,1554930000
Shanghai SIPG,Ásia - Liga dos Campeões da Ásia,10/04/19 03:30:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/sydney-fc/shanghai-sipg/2939748,Sydney,Terminado,1554877800
Daegu,Ásia - Liga dos Campeões da Ásia,10/04/19 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/sanfrecce-hiroshima/daegu/2939675,Sanfrecce,Terminado,1554879600
Kawasaki,Ásia - Liga dos Campeões da Ásia,10/04/19 05:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/ulsan-horang-i/kawasaki-frontale/2939747,Ulsan,Terminado,1554883200
Mel Victory,Ásia - Liga dos Campeões da Ásia,10/04/19 06:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/guangzhou-evergrande/melbourne-victory/2939676,Guangzhou,Terminado,1554886800
Atlanta,Argentina - Copa Argentina,10/04/19 14:10:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/copa-argentina/arsenal-de-sarandi/atlanta/2989412,Arsenal,Terminado,1554916200
Reading,Inglaterra - Championship,10/04/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/norwich-city/reading/2802298,Norwich,Terminado,1554911100
Sheff Utd,Inglaterra - Championship,10/04/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/birmingham-city/sheffield-united/2802306,Birmingham,Terminado,1554911100
Ipswich,Inglaterra - Championship,10/04/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/brentford/ipswich-town/2802308,Brentford,Terminado,1554911100
Wigan,Inglaterra - Championship,10/04/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/hull-city/wigan/2802310,Hull,Terminado,1554911100
QPR,Inglaterra - Championship,10/04/19 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/millwall/queens-park-rangers/2802312,Millwall,Terminado,1554911100
