back_team,countrie,datetime,event_link,home_team,status,timestamp
Inglaterra,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/lituania/inglaterra/2116358,Lituânia,Terminado,1507467600
Chacarita,Argentina - Campeonato Argentino,08/10/17 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/argentinos-juniors/chacarita-juniors/2564741,Arg Juniors,Terminado,1507478400
Romênia,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/dinamarca/romenia/2116328,Dinamarca,Terminado,1507467600
Armênia,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/cazaquistao/armenia/2116329,Cazaquistão,Terminado,1507467600
Montenegro,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/polonia/montenegro/2116330,Polônia,Terminado,1507467600
Malta,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/eslovaquia/malta/2116359,Eslováquia,Terminado,1507467600
Escócia,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/eslovenia/escocia/2116360,Eslovênia,Terminado,1507467600
San Marino,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/republica-tcheca/san-marino/2116268,Rep Tcheca,Terminado,1507477500
Azerbaijão,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/alemanha/azerbaijao/2116269,Alemanha,Terminado,1507477500
Irlanda Norte,Europa - Eliminatórias para a Copa do Mundo - Europa,08/10/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/eliminatorias-para-a-copa-do-mundo-europa/noruega/irlanda-do-norte/2116270,Noruega,Terminado,1507477500
Congo,África - Eliminatórias para a Copa do Mundo - África,08/10/17 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/africa/eliminatorias-para-a-copa-do-mundo-africa/egito/congo/2279654,Egito,Terminado,1507471200
Juventud,Uruguai - Primera Division,08/10/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/uruguai/primera-division/cerro/juventud/2559953,Cerro,Terminado,1507480200
Sud América,Uruguai - Primera Division,08/10/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/uruguai/primera-division/danubio/sud-america/2559954,Danubio,Terminado,1507480200
Defensor Sp.,Uruguai - Primera Division,08/10/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/uruguai/primera-division/plaza-colonia/defensor/2559955,Plaza Colonia,Terminado,1507480200
Wanderers,Uruguai - Primera Division,08/10/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/uruguai/primera-division/el-tanque-sisley/wanderers/2559959,Tanque Sisley,Terminado,1507480200
La Hoya Lorca,Espanha - Liga Adelante,08/10/17 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/liga-adelante/albacete/lorca/2531254,Albacete,Terminado,1507446000
