back_team,countrie,datetime,event_link,home_team,status,timestamp
Mirassol,Brasil - Paulista A1,28/03/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/paulista-a1/guarani/mirassol/3000797,Guarani,Terminado,1553800500
Vasco,Brasil - Carioca 1ª Div,28/03/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/carioca-1-div/bangu/vasco/3001556,Bangu,Terminado,1553808600
Medellín,Colômbia - Primera División,28/03/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/cucuta/independiente-medellin/2964780,Cúcuta,Terminado,1553803200
Santa Fe,Colômbia - Primera División,28/03/19 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/millonarios/santa-fe/2964721,Millonarios,Terminado,1553810400
Rudeš,Croácia - 1. HNL,28/03/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/croacia/1-hnl/slaven-koprivnica/rudes/2798760,Slaven,Terminado,1553781600
Doxa,Grécia - B Ethniki,28/03/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/grecia/b-ethniki/iraklis-saloniki/doxa-dramas/2970416,Iraklis,Terminado,1553767200
Metalurh Zaporizhya,Mundo - Amistosos,28/03/19 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/zorya-luhansk/metalurh-zaporizhya/3001688,Zorya,Terminado,1553756400
Nyva Ternopil,Mundo - Amistosos,28/03/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/lviv/nyva-ternopil/3000434,Lviv,Terminado,1553767200
Eskişehir,Mundo - Amistosos,28/03/19 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/fenerbahce/eskisehirspor/3000901,Fenerbahçe,Terminado,1553774400
MuSa,Mundo - Amistosos,28/03/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/levadia-ii/musa/2959048,Levadia II,Terminado,1553781600
Stjørdals,Mundo - Amistosos,28/03/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/rosenborg-ii/stjordals-blink/3001644,Rosenborg II,Terminado,1553785200
Fateh,Arábia Saudita - Liga,28/03/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/arabia-saudita/liga/al-hazm-rass/al-fateh/2830496,Hazm,Terminado,1553767200
Paykan,Irã - Premier League,28/03/19 07:15:00,https://www.academiadasapostasbrasil.com/stats/match/ira/premier-league/sepidrood-rasht/paykan/2988318,Sepidrood Rasht,Terminado,1553768100
Nassaji,Irã - Premier League,28/03/19 07:15:00,https://www.academiadasapostasbrasil.com/stats/match/ira/premier-league/saipa/nassaji-mazandaran/2988319,Saipa,Terminado,1553768100
Baten,Arábia Saudita - Liga,28/03/19 09:55:00,https://www.academiadasapostasbrasil.com/stats/match/arabia-saudita/liga/al-feiha/al-batin/2830495,Feiha,Terminado,1553777700
Wahda,Arábia Saudita - Liga,28/03/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/arabia-saudita/liga/al-taawon/al-wehda-mecca/2830498,Taawon,Terminado,1553778000
Quadisiya,Arábia Saudita - Liga,28/03/19 11:30:00,https://www.academiadasapostasbrasil.com/stats/match/arabia-saudita/liga/al-ittifaq/al-quadisiya/2830494,Ittifaq,Terminado,1553783400
Raed,Arábia Saudita - Liga,28/03/19 11:40:00,https://www.academiadasapostasbrasil.com/stats/match/arabia-saudita/liga/al-ahli/al-raed/2830500,Ahli,Terminado,1553784000
Cartaginés,Costa Rica - Primera Division,28/03/19 15:05:00,https://www.academiadasapostasbrasil.com/stats/match/costa-rica/primera-division/limon/cartagines/2954167,Limón,Terminado,1553796300
Herediano,Costa Rica - Primera Division,28/03/19 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/costa-rica/primera-division/ucr/herediano/2954171,UCR,Terminado,1553810400
Alajuelense,Costa Rica - Primera Division,28/03/19 20:00:00,https://www.academiadasapostasbrasil.com/stats/match/costa-rica/primera-division/municipal-perez-zeledon/alajuelense/2954168,Pérez Zeledón,Terminado,1553814000
Fraser Park,Austrália - FFA Cup,28/03/19 02:00:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/redbacks/fraser-park/2996331,Redbacks,,1553749200
Ryde Magic,Austrália - FFA Cup,28/03/19 02:00:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/kenthurst-and-district/gladesville-ryde-magic/2996332,Kenthurst,,1553749200
Glenmore Park,Austrália - FFA Cup,28/03/19 02:00:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/blue-mountains/glenmore-park/2996341,Blue Mountains,,1553749200
Epping Eastwood,Austrália - FFA Cup,28/03/19 02:00:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/umina-united/epping-eastwood/2996464,Umina United,,1553749200
W Condors,Austrália - FFA Cup,28/03/19 02:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/norwest/western-condors/2996329,Norwest,,1553751000
Greenacre Eagles,Austrália - FFA Cup,28/03/19 02:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/manly-united/greenacre-eagles/2996463,Manly Utd,,1553751000
Balmain Tigers,Austrália - FFA Cup,28/03/19 02:30:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/dee-why/balmain-tigers/3000403,Dee Why,,1553751000
Forest Killarney,Austrália - FFA Cup,28/03/19 02:45:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/balmain-districts/forest-killarney/2996472,Balmain & Districts,,1553751900
Gazy Auburn,Austrália - FFA Cup,28/03/19 03:00:00,https://www.academiadasapostasbrasil.com/stats/match/australia/ffa-cup/kirrawee-kangaroos-/gazy-auburn/2996352,Kirrawee Kangaroos ,,1553752800
Volyn,Ucrânia - 1ª Liga,28/03/19 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/ucrania/1-liga/sumy/volyn-lutsk/2924277,Sumy,Terminado,1553770800
Ahrobiznes Volochysk,Ucrânia - 1ª Liga,28/03/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/ucrania/1-liga/dnipro-1/ahrobiznes-volochysk/2924278,Dnipro-1,Terminado,1553778000
Cholet,França - National,28/03/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/franca/national/chambly/cholet/2840588,Chambly,Terminado,1553790600
CS Constantine,Argélia - Copa da Argélia,28/03/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/argelia/copa-da-argelia/mc-oran/cs-constantine/2973181,MC Oran,Terminado,1553778000
CR Belouizdad,Argélia - Copa da Argélia,28/03/19 10:45:00,https://www.academiadasapostasbrasil.com/stats/match/argelia/copa-da-argelia/na-hussein-dey/cr-belouizdad/2973177,NA Hussein Dey,Terminado,1553780700
Persepar,Indonésia - Piala Presiden,28/03/19 02:30:00,https://www.academiadasapostasbrasil.com/stats/match/indonesia/piala-presiden/persija/persepar-kalteng-putra/2999638,Persija,Terminado,1553751000
Aimoré,Brasil - Gaucho 1ª Div,28/03/19 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/gaucho-1-div/caxias/aimore/3000721,Caxias,Terminado,1553800500
Juventude,Brasil - Gaucho 1ª Div,28/03/19 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/gaucho-1-div/gremio/juventude/3000720,Grêmio,Terminado,1553806800
Grécia U17,Europa - UEFA U17 Championship,28/03/19 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/uefa-u17-championship/ukraine-u17/grecia-u17/2945170,Ukraine U17,Terminado,1553756400
Kosovo U17,Europa - UEFA U17 Championship,28/03/19 07:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/uefa-u17-championship/espanha-sub17/kosovo-u17/2945169,Espanha U17,Terminado,1553767200
Uruguai U17,América do Sul - Sudamericano U17,28/03/19 16:10:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/sudamericano-u17/paraguay-u17/uruguai-sub17/2991942,Paraguay U17,Terminado,1553800200
Colômbia U17,América do Sul - Sudamericano U17,28/03/19 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/sudamericano-u17/brasil-sub17/colombia-sub17/2991943,Brasil U17,Terminado,1553808600
Internacional U20,Brasil - Copa do Brasil U20,28/03/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil-u20/america-rn-u20/internacional-u20/3000734,América RN U20,Terminado,1553785200
Corinthians U20,Brasil - Copa do Brasil U20,28/03/19 14:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil-u20/chapecoense-u20/corinthians-u20/3000736,Chapecoense U20,Terminado,1553792400
Real Ariquemes U20,Brasil - Copa do Brasil U20,28/03/19 15:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil-u20/flamengo-u20/real-ariquemes-u20/3000738,Flamengo U20,Terminado,1553797800
Grêmio U20,Brasil - Copa do Brasil U20,28/03/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil-u20/csa-u20/gremio-u20/3000740,CSA U20,Terminado,1553799600
Cruzeiro U20,Brasil - Copa do Brasil U20,28/03/19 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil-u20/goias-u20/cruzeiro-u20/3000742,Goiás U20,Terminado,1553805000
Acadêmica,Brasil - Brasileiro Women,28/03/19 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileiro-women/ponte-preta/academica-vitoria/2991998,Ponte Preta,Terminado,1553799600
Talaba,Iraque - Liga Iraquiana,28/03/19 06:00:00,https://www.academiadasapostasbrasil.com/stats/match/iraque/liga-iraquiana/al-diwaniya/al-talaba/2915685,Al Diwaniya,Terminado,1553763600
Baghdad,Iraque - Liga Iraquiana,28/03/19 06:00:00,https://www.academiadasapostasbrasil.com/stats/match/iraque/liga-iraquiana/al-bahri/baghdad/2915687,Al Bahri,Terminado,1553763600
Vaprus,Estônia - Esiliiga,28/03/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/estonia/esiliiga/rakvere-tarvas/vaprus/2968578,Rakvere,Terminado,1553781600
Strasbourg II,França - CFA 2,28/03/19 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/cfa-2/sarreguemines/strasbourg-ii/2851528,Sarreguemines,Terminado,1553788800
Mirandés,Espanha - Copa da Federação Espanhola,28/03/19 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/copa-da-federacao-espanhola/cornella/mirandes/2995682,Cornellà,Terminado,1553790600
Vasco da Gama,Brasil - Acreano,28/03/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/acreano/placido-de-castro/vasco-da-gama-ac/2947496,Plácido Castro,Terminado,1553803200
Acreano,Brasil - Acreano,28/03/19 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/acreano/andira/atletico-acreano/2947486,Andirá,Terminado,1553810400
Fast Clube,Brasil - Amazonense,28/03/19 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/amazonense/nacional-am/fast-clube/2944638,Nacional AM,Terminado,1553806800
Dom Bosco,Brasil - Matogrossense,28/03/19 17:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/matogrossense/cuiaba/dom-bosco/3000804,Cuiabá,Terminado,1553805000
Araguaia,Brasil - Matogrossense,28/03/19 18:10:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/matogrossense/uniao-rondonopolis/araguaia/3000806,U Rondonópolis,Terminado,1553807400
