back_team,countrie,datetime,event_link,home_team,status,timestamp
Lara,América do Sul - Copa Libertadores da América,14/03/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/corinthians/deportivo-lara/2741356,Corinthians,Terminado,1521063900
Bayern München,Europa - Liga dos Campeões da UEFA,14/03/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/besiktas/bayern-munique/2699034,Beşiktaş,Terminado,1521036000
Chelsea,Europa - Liga dos Campeões da UEFA,14/03/18 13:45:00,https://www.academiadasapostasbrasil.com/stats/match/europa/liga-dos-campeoes-da-uefa/barcelona/chelsea/2699030,Barcelona,Terminado,1521045900
São Paulo,Brasil - Copa do Brasil,14/03/18 16:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/crb/sao-paulo/2745592,CRB,Terminado,1521055800
Angers,França - Ligue 1,14/03/18 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/paris-saint-germain/angers/2465211,PSG,Terminado,1521032400
Atalanta,Itália - Serie A TIM,14/03/18 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/juventus/atalanta/2539027,Juventus,Terminado,1521036000
Colo Colo,América do Sul - Copa Libertadores da América,14/03/18 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/bolivar/colo-colo/2741352,Bolívar,Terminado,1521054900
Garcilaso,América do Sul - Copa Libertadores da América,14/03/18 16:15:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/estudiantes-de-la-plata/real-garcilaso/2741353,Estudiantes,Terminado,1521054900
Flamengo,América do Sul - Copa Libertadores da América,14/03/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/emelec/flamengo/2741354,Emelec,Terminado,1521063900
Delfin,América do Sul - Copa Libertadores da América,14/03/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-sul/copa-libertadores-da-america/nacional-de-medellin/delfin/2741355,Nacional,Terminado,1521063900
Internacional,Brasil - Copa do Brasil,14/03/18 16:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/cianorte/internacional/2745590,Cianorte,Terminado,1521055800
Goiás,Brasil - Copa do Brasil,14/03/18 16:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/coritiba/goias/2745591,Coritiba,Terminado,1521055800
Náutico,Brasil - Copa do Brasil,14/03/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/cuiaba/nautico/2745593,Cuiabá,Terminado,1521063900
Figueirense,Brasil - Copa do Brasil,14/03/18 18:45:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/copa-do-brasil/atletico-mg/figueirense/2745594,Atlético MG,Terminado,1521063900
América,América do Norte e Central - Copa dos Campeões da CONCACAF,14/03/18 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-norte-e-central/copa-dos-campeoes-da-concacaf/tauro/america-mexico/2702290,Tauro,Terminado,1521061200
Sounders,América do Norte e Central - Copa dos Campeões da CONCACAF,14/03/18 20:00:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-norte-e-central/copa-dos-campeoes-da-concacaf/chivas-de-guadalajara/seattle-sounders/2702284,Guadalajara,Terminado,1521068400
Guangzhou,Ásia - Liga dos Campeões da Ásia,14/03/18 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/jeju-united/guangzhou-evergrande/2697966,Jeju Utd,Terminado,1521010800
Buriram Utd,Ásia - Liga dos Campeões da Ásia,14/03/18 04:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/cerezo-osaka/provincial-electrical/2699768,Cerezo,Terminado,1521010800
Kashiwa,Ásia - Liga dos Campeões da Ásia,14/03/18 06:00:00,https://www.academiadasapostasbrasil.com/stats/match/asia/liga-dos-campeoes-da-asia/kitchee-fc/kashiwa-reysol/2699766,Kitchee,Terminado,1521018000
