back_team,countrie,datetime,event_link,home_team,status,timestamp
Portimonense,Portugal - Liga Sagres,07/12/18 15:30:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/liga-sagres/porto/portimonense/2826008,Porto,Terminado,1544207400
Inter,Itália - Serie A TIM,07/12/18 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/juventus/internazionale/2863900,Juventus,Terminado,1544203800
NOB,Argentina - Campeonato Argentino,07/12/18 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/argentina/campeonato-argentino/san-martin-de-tucuman/newell-s-old-boys/2848964,SM Tucumán,Terminado,1544220000
América,México - Primera Division,06/12/18 21:45:00,https://www.academiadasapostasbrasil.com/stats/match/mexico/primera-division/pumas/america-mexico/2940844,Pumas,Terminado,1544143500
Getafe,Espanha - Primera Division,07/12/18 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/leganes/getafe/2857168,Leganés,Terminado,1544205600
Düsseldorf,Alemanha - Bundesliga,07/12/18 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/werder-bremen/fortuna-dusseldorf/2811031,Bremen,Terminado,1544203800
Aston Villa,Inglaterra - Championship,07/12/18 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/championship/west-bromwich/aston-villa/2801825,West Bromwich,Terminado,1544205600
Extremadura,Espanha - Liga Adelante,07/12/18 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/liga-adelante/tenerife/extremadura-ud/2861740,Tenerife,Terminado,1544205600
Club Brugge,Bélgica - 1e Klasse,07/12/18 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/belgica/1e-klasse/waasland-beveren/club-brugge/2794897,WB,Terminado,1544203800
Carpi,Itália - Serie B,07/12/18 15:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-b/pescara/carpi/2893801,Pescara,Terminado,1544205600
Paderborn,Alemanha - 2. Liga,07/12/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/2-liga/hamburgo/paderborn/2811351,Hamburg,Terminado,1544196600
Köln,Alemanha - 2. Liga,07/12/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/2-liga/jahn-regensburg/colonia/2811353,Regensburg,Terminado,1544196600
AZ,Holanda - Eredivisie,07/12/18 12:30:00,https://www.academiadasapostasbrasil.com/stats/match/holanda/eredivisie/fortuna-sittard/az-alkmaar/2794053,Sittard,Terminado,1544196600
Excelsior,Holanda - Eredivisie,07/12/18 14:45:00,https://www.academiadasapostasbrasil.com/stats/match/holanda/eredivisie/psv-eindhoven/excelsior/2794055,PSV,Terminado,1544204700
