back_team,countrie,datetime,event_link,home_team,status,timestamp
Vitória,Brasil - Brasileirão Série A,16/07/17 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/vitoria/2419098,Palmeiras,Terminado,1500202800
Santos,Brasil - Brasileirão Série A,16/07/17 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/santos/2419097,Vasco,Terminado,1500220800
São Paulo,Brasil - Brasileirão Série A,16/07/17 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/sao-paulo/2419105,Chapecoense,Terminado,1500220800
México,América do Norte e Central - Copa Ouro CONCACAF,16/07/17 18:30:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-norte-e-central/copa-ouro-concacaf/curacau/mexico/2424374,Curaçau,Terminado,1500240600
PSV,Mundo - Amistosos,16/07/17 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/monaco/psv-eindhoven/2478869,Monaco,Terminado,1500206400
Flamengo,Brasil - Brasileirão Série A,16/07/17 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/flamengo/2419100,Cruzeiro,Terminado,1500220800
Ponte Preta,Brasil - Brasileirão Série A,16/07/17 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/ponte-preta/2419102,Grêmio,Terminado,1500220800
Atlético MG,Brasil - Brasileirão Série A,16/07/17 13:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/atletico-mg/2419104,Atlético GO,Terminado,1500220800
Fluminense,Brasil - Brasileirão Série A,16/07/17 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/fluminense/2419101,Coritiba,Terminado,1500231600
Avaí,Brasil - Brasileirão Série A,16/07/17 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/avai/2419103,Bahia,Terminado,1500231600
El Salvador,América do Norte e Central - Copa Ouro CONCACAF,16/07/17 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/america-do-norte-e-central/copa-ouro-concacaf/jamaica/el-salvador/2424373,Jamaica,Terminado,1500231600
Cajamarca,Peru - Primera Division,16/07/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/peru/primera-division/sporting-cristal/utc-cajamarca/2457553,Cristal,Terminado,1500210000
Unión Comercio,Peru - Primera Division,16/07/17 12:15:00,https://www.academiadasapostasbrasil.com/stats/match/peru/primera-division/melgar/union-comercio/2457554,Melgar,Terminado,1500218100
Huancayo,Peru - Primera Division,16/07/17 14:30:00,https://www.academiadasapostasbrasil.com/stats/match/peru/primera-division/alianza-lima/sport-huancayo/2457555,Alianza,Terminado,1500226200
