back_team,countrie,datetime,event_link,home_team,status,timestamp
Chapecoense,Brasil - Brasileirão Série A,22/07/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/chapecoense/2989020,São Paulo,Terminado,1563825600
Brasil Pelotas,Brasil - Série B,22/07/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/sport/brasil-de-pelotas/2987982,Sport,Terminado,1563825600
César Vallejo,Peru - Primera Division,22/07/19 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/peru/primera-division/sport-huancayo/cesar-vallejo/2968757,Huancayo,Terminado,1563832800
Djurgården,Suécia - Allsvenskan,22/07/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/allsvenskan/kalmar/djurgardens/2947253,Kalmar,Terminado,1563804000
Elfsborg,Suécia - Allsvenskan,22/07/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/suecia/allsvenskan/hammarby/elfsborg/2947255,Hammarby,Terminado,1563804000
Medellín,Colômbia - Primera División,22/07/19 19:00:00,https://www.academiadasapostasbrasil.com/stats/match/colombia/primera-division/la-equidad/independiente-medellin/2964318,Equidad,Terminado,1563832800
Baník,República Tcheca - Czech Liga,22/07/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/republica-tcheca/czech-liga/karvina/banik-ostrava/3036797,Karviná,Terminado,1563800400
Lyngby,Dinamarca - Superligaen,22/07/19 11:00:00,https://www.academiadasapostasbrasil.com/stats/match/dinamarca/superligaen/odense/lyngby/3026891,OB,Terminado,1563804000
Grindavík,Islândia - Landsbankadeild Karla,22/07/19 13:15:00,https://www.academiadasapostasbrasil.com/stats/match/islandia/landsbankadeild-karla/breidablik/grindavik/2957896,Breidablik,Terminado,1563812100
FH,Islândia - Landsbankadeild Karla,22/07/19 13:15:00,https://www.academiadasapostasbrasil.com/stats/match/islandia/landsbankadeild-karla/hk/hafnarfjordur/2957899,HK,Terminado,1563812100
San Lorenzo,Paraguai - Division Profesional,22/07/19 17:00:00,https://www.academiadasapostasbrasil.com/stats/match/paraguai/division-profesional/sportivo-luqueno/sportivo-san-lorenzo/2949523,Luqueño,Terminado,1563825600
Górnik,Polônia - Ekstraklasa,22/07/19 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/polonia/ekstraklasa/wisla-plock/gornik-zabrze/3025706,Wisła Płock,Terminado,1563800400
Steaua,Romênia - Liga I,22/07/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/romenia/liga-i/sepsi/steaua-bucareste/3048266,Sepsi,Terminado,1563807600
Botev Vratsa,Bulgária - A PFG,22/07/19 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/bulgaria/a-pfg/vitosha-bistritsa/botev-vratsa/3032717,Bistritsa,Terminado,1563807600
H Kfar Saba,Mundo - Amistosos,22/07/19 05:00:00,https://www.academiadasapostasbrasil.com/stats/match/mundo/amistosos/jagiellonia-bialystok/hapoel-kfar-saba/3079207,Jagiellonia,Terminado,1563782400
