back_team,countrie,datetime,event_link,home_team,status,timestamp
Atlético PR,Brasil - Brasileirão Série A,14/10/17 18:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/atletico-pr/2419239,São Paulo,Terminado,1508014800
Man Utd,Inglaterra - Barclays Premier League,14/10/17 05:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/liverpool/manchester-united/2462868,Liverpool,Terminado,1507969800
Chelsea,Inglaterra - Barclays Premier League,14/10/17 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/crystal-palace/chelsea/2462866,Crystal Palace,Terminado,1507978800
Stoke,Inglaterra - Barclays Premier League,14/10/17 08:00:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/manchester-city/stoke/2462869,Man City,Terminado,1507978800
Arsenal,Inglaterra - Barclays Premier League,14/10/17 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/inglaterra/barclays-premier-league/watford/arsenal/2462873,Watford,Terminado,1507987800
Real Madrid,Espanha - Primera Division,14/10/17 08:15:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/getafe/real-madrid/2529311,Getafe,Terminado,1507979700
Barcelona,Espanha - Primera Division,14/10/17 12:45:00,https://www.academiadasapostasbrasil.com/stats/match/espanha/primera-division/atletico-de-madrid/barcelona/2529318,Atlético,Terminado,1507995900
Freiburg,Alemanha - Bundesliga,14/10/17 07:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/bayern-munique/freiburg/2480326,Bayern München,Terminado,1507977000
Leipzig,Alemanha - Bundesliga,14/10/17 10:30:00,https://www.academiadasapostasbrasil.com/stats/match/alemanha/bundesliga/borussia-dortmund/rb-leipzig/2480327,Dortmund,Terminado,1507987800
PSG,França - Ligue 1,14/10/17 09:00:00,https://www.academiadasapostasbrasil.com/stats/match/franca/ligue-1/dijon/paris-saint-germain/2464987,Dijon,Terminado,1507982400
Lazio,Itália - Serie A TIM,14/10/17 10:00:00,https://www.academiadasapostasbrasil.com/stats/match/italia/serie-a-tim/juventus/lazio/2538853,Juventus,Terminado,1507986000
Benfica,Portugal - Taça de Portugal,14/10/17 12:00:00,https://www.academiadasapostasbrasil.com/stats/match/portugal/taca-de-portugal/olhanense/benfica/2604618,Olhanense,Terminado,1507993200
Botafogo,Brasil - Brasileirão Série A,14/10/17 16:00:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/botafogo/2419237,Vasco,Terminado,1508007600
Boa,Brasil - Série B,14/10/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/abc/boa/2420082,ABC,Terminado,1507998600
Santa Cruz,Brasil - Série B,14/10/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/figueirense/santa-cruz/2420084,Figueirense,Terminado,1507998600
Goiás,Brasil - Série B,14/10/17 13:30:00,https://www.academiadasapostasbrasil.com/stats/match/brasil/serie-b/vila-nova/goias/2420085,Vila Nova,Terminado,1507998600
